timestamp,open,high,low,close,volume,spread_pct,volume_ma,volume_ratio,depth_score,spread_ratio,liquidity_level
2025-09-21 00:00:00,65633.07956104452,65733.0224976532,65488.397036439805,65633.07956104452,369.889628523367,0.00026011150117432084,,,,1.605402387340501,critical
2025-09-21 01:00:00,65633.07956104452,67540.77936522548,66430.32031106587,66972.05377173956,449.937418671051,0.0002181824967207101,,,,1.3466175064538786,critical
2025-09-21 02:00:00,66972.05377173956,67297.22489253804,66753.11945860041,67054.41667483098,324.0170823648241,0.0002139493860652042,,,,1.3204908418444914,critical
2025-09-21 03:00:00,67054.41667483098,66753.98233233365,66220.13582676271,66414.9585518949,350.1147156484524,0.00021996737821583599,,,,1.3576337552566358,critical
2025-09-21 04:00:00,66414.9585518949,66404.73030991734,65613.24958164761,66236.83866143889,403.4162652192668,0.0002948885537253333,,,,1.8200455805019011,critical
2025-09-21 05:00:00,66236.83866143889,66524.86148248878,65672.37671383249,66276.88493200291,511.7516879378943,0.00026842330265121567,,,,1.6567026407851366,critical
2025-09-21 06:00:00,66276.88493200291,67585.77349198321,67089.56698727509,67361.52563706199,385.63659849750434,0.0002311711076089411,,,,1.426782923338803,critical
2025-09-21 07:00:00,67361.52563706199,67188.48583691128,66924.63878804666,67009.99198467872,404.81632508267455,0.0002775132823361114,,,,1.7128057927838956,critical
2025-09-21 08:00:00,67009.99198467872,67209.12197265262,66536.04975444077,67088.60182671262,505.4797459754054,0.00020452272889105383,,,,1.2623097238866228,critical
2025-09-21 09:00:00,67088.60182671262,67622.37954936636,67219.14876820624,67390.41222915419,358.0792793831834,0.00023567533266935893,,,,1.4545829000121433,critical
2025-09-21 10:00:00,67390.41222915419,67128.17921943363,66941.27282795368,67016.1981149607,347.4242823249714,0.00027722447692966575,,,,1.71102329225281,critical
2025-09-21 11:00:00,67016.1981149607,68414.20598422003,67680.68793374542,67914.2406259495,327.6917635682014,0.00027712703466859455,,,,1.7104218807894747,critical
2025-09-21 12:00:00,67914.2406259495,68084.45844615684,67162.4524474222,67637.39668555291,297.77071641618164,0.0002063558350286024,,,,1.2736236141074813,critical
2025-09-21 13:00:00,67637.39668555291,68052.64366730172,67253.73209519703,67541.59320085362,354.6357572117589,0.0002887212742576327,,,,1.781981269096435,critical
2025-09-21 14:00:00,67541.59320085362,68082.66921839333,67465.978043796,67673.1455315896,393.33158203886785,0.00024937955963643906,,,,1.5391650833845814,critical
2025-09-21 15:00:00,67673.1455315896,67547.87114302917,66855.83237320744,67464.97206488297,405.45587905167855,0.00020314291856867345,,,,1.2537935653329801,critical
2025-09-21 16:00:00,67464.97206488297,67725.6403304436,67080.93919235426,67506.67365436972,432.73849870330724,0.00027555511385430486,,,,1.7007200205619268,critical
2025-09-21 17:00:00,67506.67365436972,67088.3927072137,66275.7462831406,66847.2237615786,334.9115597179894,0.00029296976523425733,,,,1.8082028607049383,critical
2025-09-21 18:00:00,66847.2237615786,67345.09605135421,67033.04007003532,67165.1518425026,473.94889109546006,0.0002539342241915651,,,,1.5672763714949602,critical
2025-09-21 19:00:00,67165.1518425026,67548.10895588154,66682.00407561912,67288.23966985392,473.78563723937503,0.00022279351625419417,,,,1.375076616234526,critical
2025-09-21 20:00:00,67288.23966985392,67750.90650693422,66890.65079772532,67430.16152313637,382.5058692703015,0.00021198653673336828,,,,1.3083761795204782,critical
2025-09-21 21:00:00,67430.16152313637,67796.20477811992,67172.22647599422,67532.23300370187,361.02764113687067,0.0002703018958895178,,,,1.668297276377935,critical
2025-09-21 22:00:00,67532.23300370187,67781.39231230199,66887.7219190955,67540.70665119264,367.27110457103055,0.0002609564333979897,,,,1.6106172901913745,critical
2025-09-21 23:00:00,67540.70665119264,67225.94808366013,66868.65683051175,66990.95599046651,400.64296557492673,0.00022395618906669726,,,,1.3822526069172196,critical
2025-09-22 00:00:00,66990.95599046651,67593.85318110115,66909.58153398216,67120.70457293463,393.46846162736693,0.000179011003519392,,,,1.1048519235512468,critical
2025-09-22 01:00:00,67120.70457293463,67584.01625141095,66846.27256567104,67134.83369667326,568.4649045835579,0.0002028619747259807,,,,1.2520595861981425,critical
2025-09-22 02:00:00,67134.83369667326,67078.0291204025,66672.83205610985,66986.4602186049,377.08693101632247,0.00021420514894738259,,,,1.3220694046523203,critical
2025-09-22 03:00:00,66986.4602186049,67518.05417506279,67031.24903460064,67313.52459007272,354.9763486783568,0.00017394931432039934,,,,1.0736112906405453,critical
2025-09-22 04:00:00,67313.52459007272,67815.8480953917,66934.55068481536,67540.98350079027,557.2813214307398,0.00023397548946228503,,,,1.4440915056277324,critical
2025-09-22 05:00:00,67540.98350079027,67974.42923554602,67327.39440681347,67505.94765173124,613.2018060142943,0.000204416064927957,,,,1.261651396283938,critical
2025-09-22 06:00:00,67505.94765173124,68074.32328891629,67169.96225108132,67460.18181449418,1017.7903470136039,9.356119164194803e-05,,,,0.5774575893272117,critical
2025-09-22 07:00:00,67460.18181449418,68051.03956306004,67303.12550237324,67439.09770707828,909.5257447675965,0.00011119502183430498,,,,0.6862931962148692,critical
2025-09-22 08:00:00,67439.09770707828,66894.16287787052,65769.7536778704,66431.0378398568,1085.2189876925727,8.643232205669995e-05,,,,0.5334583651501679,critical
2025-09-22 09:00:00,66431.0378398568,67078.97848445414,66089.70147864173,66621.44562443698,1029.2402736199517,0.00010848716885390145,,,,0.669580387978091,critical
2025-09-22 10:00:00,66621.44562443698,67453.2282381837,66602.27479512343,66875.22495371515,842.34945249808,0.00010273234413341888,,,,0.6340617380788035,critical
2025-09-22 11:00:00,66875.22495371515,66959.52083919248,66212.71187378427,66733.50637775895,756.2048606968555,0.00011892042219009783,,,,0.733974195010994,critical
2025-09-22 12:00:00,66733.50637775895,67181.46247592189,66491.18347119288,66812.4085142172,935.8586348000563,9.970070775275457e-05,,,,0.6153505459127752,critical
2025-09-22 13:00:00,66812.4085142172,67238.68131128314,66347.00660116949,67002.36722763482,1225.71868901824,7.05459278908578e-05,,,,0.4354078944676625,critical
2025-09-22 14:00:00,67002.36722763482,68460.91729715609,68041.65990311303,68130.23647516295,1209.399611466344,7.90298660557134e-05,,,,0.48777057171345045,critical
2025-09-22 15:00:00,68130.23647516295,68607.10270473019,68142.26272891236,68302.07386930805,1817.7085099206242,6.178458680416741e-05,,,,0.38133309257164477,critical
2025-09-22 16:00:00,68302.07386930805,68893.9621578205,67849.32269812087,68474.17775106234,801.6956480116555,0.0001046002890679668,,,,0.6455906525781823,critical
2025-09-22 17:00:00,68474.17775106234,68908.63563049438,68376.32687956674,68520.4694411064,1294.0323100625578,0.00010963074471016819,,,,0.6766385126725666,critical
2025-09-22 18:00:00,68520.4694411064,68917.51339548528,68166.11212649432,68351.2743238746,1118.2094445971609,0.00011468289274320416,,,,0.7078202577196568,critical
2025-09-22 19:00:00,68351.2743238746,69041.73766723037,68469.84294716197,68663.1533018989,1247.9443315338829,0.0001059985572311106,,,,0.65422073251359,critical
2025-09-22 20:00:00,68663.1533018989,69041.34945430365,68110.99078529647,68740.25020884698,1121.1801263546222,0.00010313120563984697,,,,0.6365235024058209,critical
2025-09-22 21:00:00,68740.25020884698,69211.32570716103,68295.8602499693,68806.4820104857,721.5653642780452,0.00010363333042276044,,,,0.6396226053735589,critical
2025-09-22 22:00:00,68806.4820104857,69197.0828244538,68099.49462474618,68652.67112579921,718.3001499634296,0.00010491561903276001,,,,0.6475368620921543,critical
2025-09-22 23:00:00,68652.67112579921,68965.31062014007,68216.78063408525,68568.83248714355,375.60423949813037,0.00021099439211985654,,,,1.3022526850808713,critical
2025-09-23 00:00:00,68568.83248714355,69165.2822818849,68086.85674752727,68605.68793062885,567.8274001167985,0.0001951177136564509,,,,1.2042621794972403,critical
2025-09-23 01:00:00,68605.68793062885,70656.40437303424,69797.47445930577,70059.23201402155,373.53691440267977,0.0001927162355531416,628.9934341777614,0.5938645685403349,24.964034069690992,1.1894403101727657,critical
2025-09-23 02:00:00,70059.23201402155,70446.09752504407,69642.67151535528,69926.44868032107,401.98829602125375,0.00018239471175567545,629.6354075277192,0.6384461407589385,28.35682996170531,1.125736095362445,low
2025-09-23 03:00:00,69926.44868032107,70149.7991269301,69418.74809585117,69732.16021625754,636.4595841989582,0.00019356800499422322,633.3658508382773,1.0048845913567745,42.05602946463088,1.1946974121771083,low
